Det gjennomfoeres kvalitetskontroll av luftkvalitetsdata.QC-flagg viser hvilket nivaa av kvalitetskontroll dataene har vaert gjennom.QC=1 (Raadata) QC = 2(Automatisk kontrollerte data) QC= 3(Skalerte data) QC= 4(Kvalitetssikrede data / Godkjente data)
Ved kvalitetskontroll flagges verdier som gyldige eller ugyldige(f.eks ved instrumentfeil).QA = 0(Gyldig verdi) QA = 1(Ugyldig verdi)
Data er hentet fra loesningen https://luftkvalitet.nilu.no 
Tid,Alnabru NO2 µg/m³ Hour,Dekning,Bygdøy Alle NO2 µg/m³ Hour,Dekning,Hjortnes NO2 µg/m³ Hour,Dekning,Kirkeveien NO2 µg/m³ Hour,Dekning,Manglerud NO2 µg/m³ Hour,Dekning,Rv 4- Aker sykehus NO2 µg/m³ Hour,Dekning
29.11.2021 10:00,53.7625231916,100,43.682181277,100,79.8762036167,100,53.9325925989,100,95.435054671,100,51.3779229209,100
29.11.2021 11:00,60.7937280406,100,45.2609669059,100,73.2745051762,100,45.3389462248,100,77.239625241,100,43.0269765338,100
29.11.2021 12:00,52.6764154053,100,48.3728934,100,54.3197581475,100,31.7622669558,100,76.4734613452,100,43.1880418626,100
29.11.2021 13:00,42.145303944,100,48.62733101,100,61.9345057459,100,40.0568175786,100,71.6359259286,100,42.8891503003,100
29.11.2021 14:00,42.9698611151,100,59.1850922201,100,66.2357688018,100,41.3157143509,100,75.6672469724,100,30.7881473009,100
29.11.2021 15:00,46.9419806154,100,54.7483270905,100,77.0048797469,100,43.5550498264,100,83.9472822944,100,56.3041554001,100
29.11.2021 16:00,53.5191652357,100,51.5355538903,100,79.1204263629,100,46.093295521,100,85.0838353995,100,64.1144611661,100
29.11.2021 17:00,55.0162099744,100,53.4051915941,100,73.6723574305,100,47.3672876674,100,75.8672291856,100,58.9670579289,100
29.11.2021 18:00,55.611575929,100,47.9914161744,100,67.8144876015,100,45.7936314983,100,66.596846521,100,52.2882566863,100
29.11.2021 19:00,53.0812803402,100,49.7150427188,100,60.2077516268,100,44.8189590517,100,36.203976138,100,49.5242234141,100
29.11.2021 20:00,53.0569566874,100,45.5459674705,100,44.3749675965,100,45.4629660148,100,63.9254592363,100,45.4295171958,100
29.11.2021 21:00,44.3861263515,100,33.2685191029,100,19.337319157,100,45.2809412647,100,78.6703027361,100,45.2853889852,100
29.11.2021 22:00,42.8859852288,100,27.8378300736,100,27.3611536009,100,43.7275856381,100,71.4028818366,100,42.6292981278,100
29.11.2021 23:00,38.234822617,100,41.8954436743,100,38.3293219747,100,33.1232314689,100,58.8639405944,100,35.0905070554,100
30.11.2021 00:00,33.7953439733,100,32.8356171578,100,34.2226710831,100,26.5915154587,100,47.9967766291,100,22.2908256326,100
30.11.2021 01:00,26.0110695886,100,29.115127587,100,33.0513222872,100,23.2278225237,100,37.8851346823,100,14.1578455011,100
30.11.2021 02:00,15.2865760104,100,16.8326071836,100,19.7419194509,100,11.733393714,100,29.6169297012,100,7.3307655312,100
30.11.2021 03:00,10.6638030198,100,7.629692235,100,8.7754548601,100,5.9211383462,100,14.8232026176,100,3.8016563941,100
30.11.2021 04:00,9.1953191313,100,6.4242060483,100,6.4267134796,100,5.1528469745,100,14.6419972059,100,2.9640066139,100
30.11.2021 05:00,11.935446664,100,11.508372965,100,6.6203801965,100,4.9548043939,100,21.0109203536,100,2.8360561468,100
30.11.2021 06:00,15.513007079,100,10.92013819,100,11.90843005,100,5.2462291861,100,25.8041633976,100,1.676442393,100
30.11.2021 07:00,35.733305853,100,17.491707341,100,29.72068866,100,11.5692227325,100,43.9272289127,100,2.7461086217,100
30.11.2021 08:00,49.198571435,100,29.0552700046,100,38.9144695837,100,15.8183491958,100,52.2895698917,100,6.5798438311,100
30.11.2021 09:00,55.7190109045,100,34.4160431137,100,39.4956299795,100,18.7563993413,100,38.1274340502,100,4.1027537096,100
30.11.2021 10:00,50.6762446072,100,38.0331470353,100,45.9456093834,100,23.2289484847,100,47.9922891932,100,4.0799113019,100
30.11.2021 11:00,46.6624562125,100,40.2187762826,100,45.9457469454,100,22.0407830349,100,43.7608133429,100,3.4000813486,100
30.11.2021 12:00,50.6598385205,100,41.4048953477,100,47.9087302,100,17.8943697108,100,49.338611416,100,15.4625434817,100
30.11.2021 13:00,59.0906219812,100,43.3534952385,100,55.3265247946,100,20.2841091987,100,59.2143985495,100,15.3269621534,100
30.11.2021 14:00,51.7158872726,100,43.2046813113,100,53.7828023632,100,24.9350521901,100,48.7769376266,100,34.1213328699,100
30.11.2021 15:00,56.9657808515,100,58.9406067925,100,51.0406177492,100,46.5245846436,100,30.7498069152,100,49.4015522643,100
30.11.2021 16:00,77.2249280845,100,54.5673541055,100,86.5810261927,100,50.7586358954,100,36.6844206295,100,52.470235224,100
30.11.2021 17:00,82.4958269633,100,40.6377919513,100,88.743235693,100,56.631114862,100,41.8645119272,100,30.2646069951,100
30.11.2021 18:00,78.4979361369,100,44.1355195871,100,75.2515857763,100,49.7225384571,100,41.7210930489,100,41.9039399975,100
30.11.2021 19:00,66.6966357239,100,37.6824941708,100,,0,45.3516561316,100,40.6115921911,100,38.7770131791,100
30.11.2021 20:00,70.8772259942,100,35.0975097596,100,55.905773463,100,43.7669309867,100,38.3384974374,100,45.8720026212,100
30.11.2021 21:00,69.0041090511,100,39.4779782017,100,61.1809850698,100,40.6712635099,100,35.7897735041,100,38.7961090849,100
30.11.2021 22:00,55.7123429682,100,38.8454758499,100,55.3142083313,100,27.5170459415,100,37.3558459043,100,48.4557743856,100
30.11.2021 23:00,52.9653621522,100,32.7273298283,100,48.6646871684,100,23.7777880693,100,40.2420284505,100,44.5849249002,100
01.12.2021 00:00,51.4816236028,100,32.4058137551,100,45.3409607128,100,23.2800726885,100,34.6220679049,100,32.3383272555,100
01.12.2021 01:00,46.2167919596,100,28.7912984229,100,38.7003882587,100,19.6762199112,100,36.0002385896,100,29.2797329596,100
01.12.2021 02:00,41.1551209145,100,19.0458681119,100,34.0091953388,100,14.885604395,100,35.1788430481,100,26.0769084363,100
01.12.2021 03:00,40.7319203844,100,17.0483684515,100,29.124226626,100,14.3458413937,100,34.8346258157,100,31.055413456,100
01.12.2021 04:00,37.5745386645,100,25.0738304122,100,32.8364199429,100,18.9306665811,100,28.4401890896,100,28.1678854815,100
01.12.2021 05:00,37.779578207,100,21.1909713258,100,25.7995941984,100,15.8412119111,100,38.1171858729,100,18.4684334857,100
01.12.2021 06:00,45.3580013141,100,21.9105921559,100,29.3018236669,100,17.1172424362,100,42.7980381436,100,24.6927412428,100
01.12.2021 07:00,43.8869491143,100,27.2162228821,100,53.8855986833,100,27.7282908266,100,50.3932980828,100,45.6703659858,100
01.12.2021 08:00,41.7746064998,100,34.3753946158,100,66.5394761858,100,45.9836223052,100,53.7131087778,100,58.0436185558,100
01.12.2021 09:00,43.6646099257,100,46.6849443472,100,74.9296013524,100,,0,80.4156060127,100,56.3665854545,100
01.12.2021 10:00,49.5379235825,100,,0,88.1713147432,100,47.0713946799,100,40.8591412245,100,56.5068127608,100
01.12.2021 11:00,46.1779706582,100,52.2412822686,100,70.4132766871,100,44.2628280754,100,66.0426923352,100,53.8302429149,100
01.12.2021 12:00,34.6694535965,100,55.9236988472,100,70.2170052711,100,43.8122918913,100,74.6927785063,100,49.7862094533,100
01.12.2021 13:00,51.6441660369,100,52.9180463318,100,62.4112954154,100,39.9153400073,100,65.8205795922,100,46.6770405289,100
01.12.2021 14:00,55.428494332,100,51.2817168344,100,65.1572408787,100,39.2219749738,100,66.8554114496,100,42.6353311593,100
01.12.2021 15:00,59.6322220366,100,61.2486664415,100,70.3962929731,100,43.2529906301,100,54.9014799603,100,48.2038014623,100
01.12.2021 16:00,52.2951454586,100,54.6114813338,100,78.0120701684,100,,0,50.8466049741,100,49.2085799901,100
01.12.2021 17:00,59.8583899669,100,51.8859773442,100,80.1326866119,100,54.5190641212,100,55.1216067263,100,53.4493292608,100
01.12.2021 18:00,47.0468009506,100,48.1361666946,100,75.2876210891,100,32.7373237352,100,55.0676283583,100,37.510736277,100
01.12.2021 19:00,45.7850239866,100,46.3149298765,100,65.9245111203,100,31.1722868093,100,58.4937280004,100,,0
01.12.2021 20:00,47.2585551324,100,46.7062132433,100,57.5421746011,100,39.0557622059,100,49.8513651267,100,33.4523123327,100
01.12.2021 21:00,39.2745557163,100,44.6807783312,100,47.9799128939,100,41.3328908437,100,47.5109474859,100,31.1080189756,100
01.12.2021 22:00,38.4343109991,100,42.5184595719,100,51.4901346542,100,40.9043298493,100,38.0601122313,100,24.8688638892,100
01.12.2021 23:00,31.713940259,100,39.6956893004,100,57.1338023071,100,45.9799401755,100,37.0436204577,100,17.2235520259,100
02.12.2021 00:00,36.7577990492,100,40.2779437274,100,48.1471135197,100,42.4435707398,100,35.878215662,100,24.8018913683,100
02.12.2021 01:00,30.8786983887,100,37.6986233807,100,44.8374647803,100,38.5114408134,100,33.9582182201,100,27.6331172193,100
02.12.2021 02:00,21.8446030333,100,35.3386776629,100,40.5372078315,100,32.7328744944,100,33.9577758511,100,15.3595684216,100
02.12.2021 03:00,22.897512702,100,34.8650409058,100,38.3988064066,100,24.8736690378,100,30.9112711361,100,12.5292824424,100
02.12.2021 04:00,39.9204456736,100,31.6462496302,100,37.229227165,100,21.629371417,100,37.5786697172,100,10.5681456184,100
02.12.2021 05:00,53.8017003226,100,25.4285833195,100,39.9498337662,100,16.9011210233,100,32.4059187149,100,2.3086111893,100
02.12.2021 06:00,70.2191552451,100,24.0465692748,100,42.8764077417,100,17.9430362484,100,47.108691023,100,1.0499851352,100
02.12.2021 07:00,99.551999609,100,40.4476480611,100,85.3756991025,100,39.3400629765,100,43.5241671287,100,13.6625093432,100
02.12.2021 08:00,133.7464101676,100,49.0820879044,100,101.1002342744,100,65.3597970213,100,54.688917389,100,67.012701229,100
02.12.2021 09:00,163.4932761927,100,71.0592901948,100,112.3436945807,100,83.1831963423,100,57.1635039026,100,68.3584322727,100
02.12.2021 10:00,106.5351572359,100,75.3336916672,100,120.6234288864,100,80.6110883281,100,80.2793984575,100,68.1604302351,100
02.12.2021 11:00,109.2631386741,100,93.2033564843,100,115.2066033155,100,78.4277901779,100,71.0920899219,100,75.2156016015,100
02.12.2021 12:00,102.5000036395,100,85.6396722608,100,81.0148628637,100,68.2240380765,100,71.4524409619,100,81.1309387401,100
02.12.2021 13:00,83.5508075593,100,72.8050739796,100,95.4352275889,100,84.7596784904,100,58.5362119582,100,84.8881883029,100
02.12.2021 14:00,96.6546291002,100,71.8229886692,100,96.5500322939,100,79.2216820673,100,83.7582402917,100,74.5423954081,100
02.12.2021 15:00,94.3393748158,100,70.2278589421,100,100.4125053987,100,82.0832925302,100,66.121884491,100,83.9569404766,100
02.12.2021 16:00,111.0268452297,100,65.6416082727,100,107.1809037315,100,78.5622841282,100,75.170777649,100,75.9736102239,100
02.12.2021 17:00,117.2124469355,100,59.3695521537,100,111.3883186009,100,66.8735528982,100,58.507360121,100,78.392459794,100
02.12.2021 18:00,96.7033338259,100,54.8375792996,100,99.1654034085,100,68.788311535,100,58.3037926791,100,75.5221009312,100
02.12.2021 19:00,86.3781953628,100,59.9637450823,100,92.5596734607,100,64.9600631457,100,,0,82.596134236,100
02.12.2021 20:00,79.1764563083,100,57.479496504,100,88.4716608344,100,62.8949926312,100,84.4260437153,100,76.5976238051,100
02.12.2021 21:00,70.7566193018,100,62.7064278322,100,87.3285937073,100,59.0514976201,100,68.4401453252,100,68.5677529144,100
02.12.2021 22:00,59.9874383376,100,56.89930602,100,72.7277847555,100,48.6255832428,100,76.8095134008,100,60.7522228997,100
02.12.2021 23:00,46.2772421889,100,54.3974921109,100,68.6938896214,100,25.5200786902,100,54.72238329,100,42.6067407066,100
03.12.2021 00:00,30.29353045,100,47.8169690572,100,47.6545857542,100,25.5106166226,100,14.8864546031,100,32.9142143904,100
03.12.2021 01:00,17.4590818865,100,28.7241004987,100,26.9873566813,100,13.019237709,100,26.7814103685,100,16.0517325092,100
03.12.2021 02:00,12.8312700623,100,11.7304225828,100,14.497882295,100,7.6381419946,100,17.944362512,100,7.5854298045,100
03.12.2021 03:00,14.3072753669,100,9.7385346672,100,7.4729595551,100,4.4838894275,100,29.4541370014,100,2.8595677586,100
03.12.2021 04:00,46.0789546583,100,10.5603766536,100,8.642145297,100,3.4337002503,100,33.4736316547,100,2.8127371933,100
03.12.2021 05:00,42.5202282464,100,9.9515265037,100,12.3417286653,100,3.5463488425,100,34.0857598092,100,1.3162401191,100
03.12.2021 06:00,59.8380201662,100,12.1656161125,100,30.0777793836,100,4.6665355399,100,63.7346154877,100,1.3857189673,100
03.12.2021 07:00,91.1343493966,100,17.2221596954,100,59.0782356992,100,20.7829136297,100,106.5238951168,100,14.5019150689,100
03.12.2021 08:00,78.1596397431,100,37.5260408036,100,66.0779889733,100,30.2548712965,100,100.5851697424,100,9.4310866472,100
03.12.2021 09:00,79.6685894824,100,55.5790016712,100,82.0031869163,100,50.7878378375,100,112.6342334817,100,4.057345537,100
03.12.2021 10:00,78.2065507011,100,50.6737324414,100,77.1424878407,100,52.9852050808,100,88.1682103849,100,3.8433567029,100
03.12.2021 11:00,81.7602838895,100,52.6261634163,100,70.326457205,100,31.9695931025,100,87.78668859,100,24.3555950822,100
03.12.2021 12:00,75.0394239822,100,46.0147429964,100,71.6892650273,100,13.3498266641,100,85.8982751053,100,11.9483049529,100
03.12.2021 13:00,66.8397226024,100,41.6290654767,100,60.5322105905,100,17.7030026204,100,82.5842753963,100,6.119541739,100
03.12.2021 14:00,60.0837151592,100,54.5850601318,100,59.4090631765,100,21.7029679274,100,57.9609744032,100,9.9535220583,100
03.12.2021 15:00,54.3829447976,100,28.5367316134,100,54.163237234,100,13.361930486,100,65.6831494631,100,7.6032611637,100
03.12.2021 16:00,56.2801703069,100,35.5913543958,100,46.3771918757,100,18.9702285848,100,55.3799566441,100,13.1552067736,100
03.12.2021 17:00,42.5774937629,100,40.0715761407,100,40.5304423374,100,24.8885923384,100,43.2142279189,100,18.2838506295,100
03.12.2021 18:00,34.9838662289,100,43.1094050781,100,38.9676217484,100,21.2850880035,100,48.6189708801,100,11.2856127347,100
03.12.2021 19:00,39.4142158269,100,37.2750821251,100,44.2276967834,100,18.4849870566,100,50.5291233442,100,7.5621380504,100
03.12.2021 20:00,30.7700304745,100,32.1486054357,100,33.9186384358,100,15.6958094277,100,42.9889719943,100,5.3356416641,100
03.12.2021 21:00,16.8569858846,100,21.3955497588,100,24.9521878006,100,11.0756555284,100,32.6203509694,100,6.0270285052,100
03.12.2021 22:00,18.1194683347,100,21.3558568695,100,19.6925195824,100,9.3649659448,100,27.5763793668,100,6.315144148,100
03.12.2021 23:00,14.5367492533,100,21.5230686626,100,20.466940527,100,7.7904879845,100,23.7300330768,100,3.4341610972,100
04.12.2021 00:00,13.6945016892,100,19.0742997129,100,16.3761700262,100,7.2749262512,100,6.4214220079,100,2.4290214585,100
04.12.2021 01:00,11.5876838375,100,20.2988918046,100,10.9165691421,100,3.0977896829,100,8.5271486027,100,3.6045495929,100
04.12.2021 02:00,8.6381342116,100,11.9434117547,100,13.8364176291,100,2.9109594169,100,6.4078537521,100,1.4995859602,100
04.12.2021 03:00,5.8997047149,100,18.0782657241,100,8.963141327,100,4.8770819794,100,6.9745542945,100,1.0235049554,100
04.12.2021 04:00,6.9536971711,100,8.7348698682,100,4.4819859517,100,2.8167334638,100,8.1184517946,100,1.5984982294,100
04.12.2021 05:00,8.008051658,100,5.8771903097,100,3.3116321905,100,1.3641767472,100,8.300887827,100,1.5931335171,100
04.12.2021 06:00,4.6352532969,100,4.0357252024,100,5.4514457969,100,1.3567516298,100,8.8689559096,100,0.6603347534,100
04.12.2021 07:00,5.0575756679,100,13.4225590236,100,8.5597862063,100,2.3621360022,100,15.7730516905,100,0.8165645575,100
04.12.2021 08:00,10.3311304199,100,12.7872302775,100,13.4234722399,100,6.2939736237,100,23.8352688494,100,1.0902379361,100
04.12.2021 09:00,10.7532164705,100,19.0696278979,100,23.3429816784,100,5.5699895021,100,20.376050214,100,2.173779573,100
04.12.2021 10:00,14.5542288152,100,24.0543669094,100,26.8342213176,100,10.4799049448,100,24.8065783527,100,1.8943216891,100
04.12.2021 11:00,18.9865457907,100,34.7019750173,100,37.723920967,100,13.469139956,100,19.6071753841,100,3.1056112143,100
04.12.2021 12:00,17.9488093795,100,35.3893525625,100,39.2606674075,100,12.7032820914,100,19.0304989274,100,2.2636440868,100
04.12.2021 13:00,26.598887277,100,31.8169753823,100,31.8711183346,100,14.5917988128,100,24.7856593138,100,3.6497975758,100
04.12.2021 14:00,29.1506167246,100,33.6855154887,100,34.0068929548,100,14.7248187411,100,34.0330995957,100,3.342272388,100
04.12.2021 15:00,22.403107111,100,48.0695178644,100,31.0839699853,100,17.0131808514,100,34.0095008272,100,3.7785730564,100
04.12.2021 16:00,30.2081944166,100,38.5006013415,100,34.9686956675,100,17.1059711157,100,44.9830420031,100,4.4698768719,100
04.12.2021 17:00,34.0081815805,100,27.7387174228,100,30.2960047516,100,15.1013449725,100,27.0462137802,100,5.1377236002,100
04.12.2021 18:00,20.0841999985,100,27.5066884463,100,32.8282772568,100,14.7409007319,100,28.9714465915,100,3.7059407032,100
04.12.2021 19:00,15.2031340227,100,24.3313060911,100,24.2754568219,100,16.1221193779,100,39.39450807,100,2.3896415057,100
04.12.2021 20:00,10.1275730321,100,24.4700866677,100,20.957474219,100,9.859044225,100,30.1018414081,100,2.0970073797,100
04.12.2021 21:00,8.2281741432,100,18.9155152795,100,19.4094991453,100,7.4723020711,100,27.4088108379,100,2.2285536586,100
04.12.2021 22:00,27.4382733409,100,16.2398886516,100,18.4294859042,100,10.0440433865,100,28.1450890866,100,5.1697044423,100
04.12.2021 23:00,36.7407675937,100,18.5030695575,100,20.3828713426,100,13.0597945348,100,40.6559432597,100,20.5782287235,100
05.12.2021 00:00,45.1906283172,100,15.8413060249,100,18.0369646739,100,7.0314868411,100,25.2439986551,100,1.5345476427,100
05.12.2021 01:00,17.0966816218,100,14.6383165951,100,11.2315446523,100,2.5732868912,100,9.0785474608,100,1.0711720135,100
05.12.2021 02:00,6.9613146625,100,8.6993009103,100,5.0072937985,100,4.7720376314,100,6.1905237607,100,1.7026492263,100
05.12.2021 03:00,5.4862449686,100,12.592617701,100,11.2230240238,100,2.699880726,100,11.1762998259,100,0.8367295682,100
05.12.2021 04:00,4.8532114651,100,12.1340674849,100,6.7523915748,100,4.2859228222,100,8.6664820758,100,0.6078923183,100
05.12.2021 05:00,5.2747745936,100,14.7888001172,100,5.3891250543,100,1.5043751101,100,10.2015040814,100,0.5905543752,100
05.12.2021 06:00,4.0084764333,100,4.1797279416,100,5.5824201601,100,2.3443799936,100,4.6145867289,100,0.7341441715,100
05.12.2021 07:00,5.6995165936,100,5.6105787017,100,3.4388230341,100,2.0566753158,100,4.9888031623,100,0.8541699192,100
05.12.2021 08:00,4.0105249477,100,6.8569515459,100,4.6024600096,100,2.2965977831,100,1.1379892041,100,1.6651097645,100
05.12.2021 09:00,5.2773237456,100,4.7871349441,100,8.29632526,100,1.4868754655,100,1.3209853438,100,2.7536765103,100
05.12.2021 10:00,7.3889120577,100,11.4843447349,100,16.6511599341,100,4.1247869944,100,5.347128903,100,4.1295947995,100
05.12.2021 11:00,15.8349397943,100,19.6485887381,100,26.1551358063,100,7.3753146661,100,5.3365798889,100,11.4402041236,100
05.12.2021 12:00,12.8842683865,100,18.2198973192,100,30.8210361924,100,7.0333673174,100,10.335751469,100,13.1090769884,100
05.12.2021 13:00,9.717970683,100,34.8369116617,100,26.7258963475,100,9.1597661074,100,10.7128939937,100,4.9408942425,100
05.12.2021 14:00,12.8940120499,100,26.0150990758,100,33.3196344264,100,9.6947601845,100,44.370384414,100,2.3492541265,100
05.12.2021 15:00,19.4485399279,100,34.2833390139,100,31.5661497016,100,11.5550069713,100,42.4741494599,100,2.0579681058,100
05.12.2021 16:00,29.6130039848,100,34.4045953528,100,38.9482068407,100,13.2054385842,100,57.0910290238,100,3.1667673162,100
05.12.2021 17:00,36.7920884617,100,42.6298688314,100,42.6349099594,100,12.7359084532,100,48.3977936285,100,3.2516926239,100
05.12.2021 18:00,35.525804945,100,37.2460790056,100,31.5604834045,100,13.7990233544,100,40.6687820517,100,4.3799918618,100
05.12.2021 19:00,32.7626597592,100,28.6324514237,100,37.3943387646,100,13.5870301237,100,20.0569663339,100,2.9880051485,100
05.12.2021 20:00,31.0618258325,100,32.149405267,100,35.8328081298,100,13.8931352907,100,17.1674522161,100,2.3017154777,100
05.12.2021 21:00,27.6793493366,100,29.4803772934,100,31.1675643421,100,11.8703598777,100,13.8847809973,100,2.1990265354,100
05.12.2021 22:00,29.7965221904,100,22.7463859214,100,23.2126250529,100,10.8376128519,100,19.2687681159,100,2.3058528263,100
05.12.2021 23:00,21.5514352152,100,25.1539449065,100,23.5956318251,100,9.1016620026,100,36.9630581754,100,2.1451536454,100
06.12.2021 00:00,31.2804074562,100,12.2454325526,100,15.4345053846,100,8.8243876603,100,37.4986771757,100,9.1088014354,100
06.12.2021 01:00,24.9296945662,100,15.325158268,100,8.054337841,100,6.8143889591,100,30.9791493855,100,9.7688326496,100
06.12.2021 02:00,26.4147840877,100,9.8062694223,100,4.7510538815,100,2.739036549,100,23.0639966977,100,1.1689428586,100
06.12.2021 03:00,13.099341295,100,6.745401544,100,4.7484255218,100,2.5982531257,100,21.9087952405,100,5.4850310201,100
06.12.2021 04:00,17.5489480219,100,6.7557432643,100,6.1063375967,100,2.3645847173,100,26.5275651732,100,5.2178760877,100
06.12.2021 05:00,41.0285368038,100,5.1289195512,100,9.9823298818,100,5.6788556282,100,36.3553952822,100,6.5837298064,100
06.12.2021 06:00,65.4964670991,100,13.4796721241,100,21.2340572435,100,3.7359156558,100,64.7350190055,100,9.6351698082,100
06.12.2021 07:00,84.6542770986,100,23.3477761033,100,45.8381346101,100,13.2947771381,100,101.5735264838,100,15.5143683779,100
06.12.2021 08:00,92.0828772605,100,35.8560261959,100,64.4299612305,100,27.0297822433,100,36.5482733067,100,16.2802898289,100
06.12.2021 09:00,96.9643622723,100,41.9626055601,100,58.2253648072,100,33.071812002,100,48.1779916753,100,13.8691637943,100
06.12.2021 10:00,75.4409519459,100,45.1674058032,100,56.861118061,100,27.8887361311,100,66.5792609959,100,12.9292162334,100
06.12.2021 11:00,77.2788934935,100,38.824858789,100,59.9436342292,100,23.0557477098,100,73.9519141387,100,10.5075046754,100
06.12.2021 12:00,65.7614359902,100,36.2043657589,100,63.5675080905,100,22.7739906416,100,74.7885504005,100,16.9979370436,100
06.12.2021 13:00,66.2009263905,100,36.2753417971,100,56.828041766,100,22.2661349767,100,78.6387051176,100,16.4846576219,100
06.12.2021 14:00,55.8575087521,100,35.0211466187,100,51.0429594492,100,11.6976955699,100,80.5020425993,100,20.5295606502,100
06.12.2021 15:00,65.8295089598,100,43.1444408353,100,59.3427356053,100,10.3261635492,100,51.3678603809,100,16.6726476583,100
06.12.2021 16:00,64.2963444409,100,35.6640907451,100,54.295149702,100,,0,62.8147334645,100,11.267951684,100
06.12.2021 17:00,73.6066520639,100,37.1721536783,100,51.9566344228,100,,0,79.1988908757,100,9.3297363307,100
06.12.2021 18:00,50.687610577,100,39.690178034,100,56.6396607519,100,31.8392848334,100,79.0536122085,100,9.642149101,100
06.12.2021 19:00,42.8323908225,100,33.245918136,100,52.837914817,100,25.3649863858,100,71.9035973642,100,9.8992879704,100
06.12.2021 20:00,32.2010530369,100,28.8365481236,100,34.9425893528,100,15.386845559,100,68.3828504037,100,11.1777343861,100
06.12.2021 21:00,23.2932478628,100,25.6701879506,100,27.7638786173,100,15.3343191335,100,63.1212091472,100,11.0896620898,100
06.12.2021 22:00,24.3480947196,100,23.7744985743,100,22.9216753261,100,14.1415770661,100,38.7367345695,100,6.33448138,100
06.12.2021 23:00,20.3212292235,100,18.4049100342,100,16.5187260493,100,12.6056492212,100,25.6227107537,100,6.8137507904,100
07.12.2021 00:00,11.6380915514,100,19.4946100298,100,11.4774399123,100,6.8353144943,100,22.7131299448,100,5.4170580204,100
07.12.2021 01:00,8.6746470948,100,16.7853152948,100,9.7308058092,100,5.6896428463,100,15.9571889472,100,2.6450363795,100
07.12.2021 02:00,6.7709306272,100,7.3179465264,100,6.6275583743,100,3.6346877197,100,13.0629709921,100,2.4565379968,100
07.12.2021 03:00,6.1354995092,100,7.7335467829,100,5.0733142613,100,3.5957161577,100,13.6371226452,100,1.3321614943,100
07.12.2021 04:00,9.7365284942,100,5.0957963123,100,6.040136955,100,2.7968977801,100,12.2740722292,100,1.455168014,100
07.12.2021 05:00,9.1127176021,100,3.4344667344,100,6.4249345397,100,1.8031333621,100,14.0040772959,100,1.2214192938,100
07.12.2021 06:00,15.8958377606,100,11.2267749534,100,18.0370630995,100,5.1158912954,100,30.0119611183,100,1.1938954579,100
07.12.2021 07:00,43.6009001028,100,20.3596182417,100,39.8970877358,100,10.5336244931,100,49.508672161,100,6.5490452201,100
07.12.2021 08:00,62.3634447009,100,36.8777720008,100,50.91991905,100,19.3971099932,100,61.9484084296,100,6.8156570479,100
07.12.2021 09:00,47.9545297189,100,38.6632737672,100,51.2823933839,100,25.7451586334,100,69.7068604171,100,7.3985804901,100
07.12.2021 10:00,48.3795027165,100,40.8906405363,100,45.5015863343,100,19.4686082401,100,66.5868788541,100,5.4315708184,100
07.12.2021 11:00,58.8410686537,100,36.2166825376,100,53.4113332226,100,25.9768206436,100,63.9400897265,100,5.1445088191,100
07.12.2021 12:00,50.5861620173,100,44.9082084175,100,52.2233678103,100,28.113354203,100,59.2429940829,100,5.4226221084,100
07.12.2021 13:00,50.7720202153,100,43.2522419124,100,46.0553333931,100,28.7591178738,100,63.5145149587,100,6.3457813921,100
07.12.2021 14:00,44.6233169119,100,51.65777659,100,45.4488251054,100,27.2671608913,100,68.2879809058,100,8.5890996562,100
07.12.2021 15:00,50.7740600731,100,46.7708032108,100,48.542346354,100,25.7357394141,100,50.8723793407,100,10.5808669722,100
07.12.2021 16:00,41.8446044396,100,51.6889762656,100,47.1803507112,100,28.1702088403,100,60.1401340319,100,10.4257342873,100
07.12.2021 17:00,41.6722986882,100,41.9673987446,100,39.8406425567,100,25.8116014233,100,36.6825904189,100,11.6149751771,100
07.12.2021 18:00,39.2704933374,100,42.341322623,100,,0,23.8023765884,100,45.5438858711,100,10.6129016449,100
07.12.2021 19:00,33.563901502,100,33.3120920853,100,50.6995215957,100,19.9884168311,100,43.3975398056,100,11.1710252896,100
07.12.2021 20:00,32.2938219882,100,27.540848287,100,30.0112273305,100,15.975427276,100,48.6816868062,100,6.8161642198,100
07.12.2021 21:00,29.9085900768,100,26.9024246211,100,28.8603928351,100,14.3263495043,100,45.7602206875,100,7.7541978819,100
07.12.2021 22:00,22.263221061,100,23.5417548889,100,21.5059272731,100,14.069491911,100,36.227481341,100,7.2955327839,100
07.12.2021 23:00,14.6317119433,100,20.2844365899,100,17.8302673062,100,10.6506599548,100,21.7392648856,100,8.7172319665,100
08.12.2021 00:00,11.4511976368,100,12.4611221984,100,12.0227309677,100,6.9540026553,100,17.2974904843,100,5.3985362502,100
08.12.2021 01:00,8.4783350781,100,11.8354125889,100,10.4763396425,100,5.3739054273,100,14.7801188762,100,3.79056363,100
08.12.2021 02:00,6.7830811075,100,7.4897027626,100,6.7964363058,100,6.2969345482,100,11.3059510112,100,3.5292141508,100
08.12.2021 03:00,6.9931721279,100,7.0940379329,100,6.2142549751,100,3.3658378032,100,5.7071369352,100,2.3437153303,100
08.12.2021 04:00,6.9946747033,100,6.0526000903,100,5.6362012562,100,2.9072928484,100,8.7826552349,100,3.2630070958,100
