Det gjennomfoeres kvalitetskontroll av luftkvalitetsdata.QC-flagg viser hvilket nivaa av kvalitetskontroll dataene har vaert gjennom.QC=1 (Raadata) QC = 2(Automatisk kontrollerte data) QC= 3(Skalerte data) QC= 4(Kvalitetssikrede data / Godkjente data)
Ved kvalitetskontroll flagges verdier som gyldige eller ugyldige(f.eks ved instrumentfeil).QA = 0(Gyldig verdi) QA = 1(Ugyldig verdi)
Data er hentet fra loesningen https://luftkvalitet.nilu.no 
Tid,Alnabru NO2 µg/m³ Hour,Dekning,Bygdøy Alle NO2 µg/m³ Hour,Dekning,Hjortnes NO2 µg/m³ Hour,Dekning,Kirkeveien NO2 µg/m³ Hour,Dekning,Manglerud NO2 µg/m³ Hour,Dekning,Rv 4- Aker sykehus NO2 µg/m³ Hour,Dekning,Åkebergveien NO2 µg/m³ Hour,Dekning
29.10.2019 04:00,43.5201465118,100,29.5232698982,100,30.4758835591,100,28.0185453729,100,20.1309428468,100,1.0047118111,100,,
29.10.2019 05:00,49.3959061836,100,25.5271435106,100,36.9615847383,100,24.6793343507,100,18.9086887245,100,1.4345664423,100,,
29.10.2019 06:00,63.3944861837,100,29.2830904791,100,47.8050088112,100,22.9627086216,100,41.6897011785,100,1.4244473637,100,,
29.10.2019 07:00,83.2413301248,100,39.645245658,100,82.1562208495,100,40.8134093401,100,57.9484345928,100,5.0928764516,100,,
29.10.2019 08:00,119.3143130384,100,51.8356000234,100,94.0749409813,100,58.0584459101,100,41.6839271876,100,64.1851463735,100,,
29.10.2019 09:00,137.6194796476,100,71.356613001,100,94.2925416182,100,73.4979261212,100,45.3789428427,100,63.1450731654,100,,
29.10.2019 10:00,128.3350902426,100,87.0542553669,100,83.4965262343,100,86.9523186612,100,41.9869389144,100,74.9736976563,100,,
29.10.2019 11:00,64.5601664886,100,74.5144718383,100,47.3307041301,100,60.8698943927,100,63.827491218,100,75.0234369817,100,,
29.10.2019 12:00,64.7120972896,100,58.1642695474,100,39.4821523409,100,67.5449163839,100,87.5203507397,100,65.4867141834,100,,
29.10.2019 13:00,65.7355141627,100,57.0814292108,100,37.6388388855,100,49.2284436664,100,85.4169953712,100,58.1497311309,100,,
29.10.2019 14:00,46.7489062929,100,55.9328117155,100,13.6293321844,100,53.1434210135,100,80.4619953126,100,57.9684135078,100,,
29.10.2019 15:00,56.921466088,100,63.1934463536,100,19.8609358974,100,32.8420469466,100,84.7081517644,100,14.2014739097,100,,
29.10.2019 16:00,61.0443061082,100,68.9146028831,100,67.1522553206,100,38.6795872989,100,94.4658544915,100,18.8901742364,100,,
29.10.2019 17:00,96.2690201809,100,76.6732315772,100,116.2298655941,100,47.423474444,100,100.3626018859,100,35.1428398189,100,,
29.10.2019 18:00,94.0682830931,100,66.4473992028,100,112.4962862339,100,72.6079589511,100,73.8841270702,100,61.2781490679,100,,
29.10.2019 19:00,112.5314992857,100,51.682638956,100,111.3573619564,100,61.3489237936,100,55.2149061226,100,59.542205761,100,,
29.10.2019 20:00,92.4573551326,100,48.8150880706,100,86.9265545659,100,45.4400358163,100,40.7749628593,100,54.354451776,100,,
29.10.2019 21:00,75.9039659681,100,49.060548793,100,82.2874531566,100,49.0032375969,100,45.6503425389,100,47.33007492,100,,
29.10.2019 22:00,61.3425940773,100,44.8647608707,100,61.0937119649,100,45.8263986658,100,42.6044885984,100,37.1102870115,100,,
29.10.2019 23:00,52.3026214044,100,33.8645498065,100,54.6359898184,100,39.3613510894,100,44.1063122384,100,43.4893827428,100,,
30.10.2019 00:00,42.4554716815,100,33.4328963524,100,50.7217141147,100,28.0541982055,100,36.1246094404,100,47.2743916748,100,,
30.10.2019 01:00,43.9960198095,100,25.0628323298,100,41.0423921004,100,23.1161231706,100,34.3070925551,100,25.007785625,100,,
30.10.2019 02:00,33.8783430036,100,17.3696453025,100,35.0617933594,100,14.5912583438,100,28.6290169726,100,28.4922439083,100,,
30.10.2019 03:00,34.5000542789,100,17.1529351806,100,27.2371351131,100,14.328750413,100,24.9747971775,100,18.3540252887,100,,
30.10.2019 04:00,29.9824230525,100,17.3804141276,100,25.619547991,100,15.6340063021,100,21.2682130145,100,16.902681664,100,,
30.10.2019 05:00,30.6682130481,100,13.4165840219,100,31.8056310077,100,19.3341722477,100,30.9188486982,100,24.2690009589,100,,
30.10.2019 06:00,37.9935435392,100,21.130451391,100,45.1343040432,100,19.9518174122,100,23.954292177,100,40.3679621279,100,,
30.10.2019 07:00,40.4485630451,100,31.0381771963,100,86.2723289364,100,26.8391202067,100,44.582529962,100,48.9060899835,100,,
30.10.2019 08:00,66.7595311441,100,32.5933948794,100,84.1180131034,100,37.1813861394,100,34.3787006304,100,52.2581752748,100,,
30.10.2019 09:00,53.7429333684,100,44.0603226755,100,87.7979457325,100,,0,34.9079088266,100,54.9567302397,100,,
30.10.2019 10:00,,0,,0,78.378213127,100,48.1318953935,100,51.0144479779,100,46.3219134996,100,,
30.10.2019 11:00,54.7038540437,100,51.3096807673,100,39.6278427027,100,47.4140484224,100,67.1740552266,100,55.1484285565,100,,
30.10.2019 12:00,47.6020362048,100,48.8872861683,100,44.2148839164,100,35.7783183138,100,,0,49.6091185591,100,,
30.10.2019 13:00,38.6576481947,100,42.9571305808,100,25.8291877687,100,42.8681074595,100,,0,60.3119394776,100,,
30.10.2019 14:00,38.149574828,100,44.9190574488,100,42.3537549822,100,44.9114189544,100,63.0399956407,100,46.3664170145,100,,
30.10.2019 15:00,51.9426852774,100,51.7719526434,100,57.7772828241,100,49.6817041346,100,44.5154211165,100,45.9324060928,100,,
30.10.2019 16:00,48.2798821731,100,57.4970434363,100,94.2017890665,100,51.9565709432,100,55.6556104448,100,45.5196497124,100,,
30.10.2019 17:00,63.3005126154,100,48.0149757797,100,93.5505969138,100,54.0803913141,100,49.3235939226,100,47.0313932524,100,,
30.10.2019 18:00,69.8240780701,100,42.0696589835,100,96.8690804901,100,58.1683643893,100,39.3400532397,100,41.172086096,100,,
30.10.2019 19:00,55.4936204929,100,51.1629315589,100,91.8531074824,100,48.9392652776,100,47.621449567,100,52.9454325915,100,,
30.10.2019 20:00,48.3548950867,100,43.7011626162,100,81.2507796397,100,44.4146655374,100,44.6754200379,100,54.4464497374,100,,
30.10.2019 21:00,61.7744193414,100,43.0123148004,100,72.755320616,100,44.5109914117,100,46.2130296123,100,47.3853750707,100,,
30.10.2019 22:00,52.1664299704,100,39.7440474709,100,62.8435312113,100,41.3250487551,100,55.7081045689,100,41.8000973677,100,,
30.10.2019 23:00,46.8863945758,100,36.2010475786,100,55.4802863827,100,34.2405048971,100,47.8293012335,100,42.4346775482,100,,
31.10.2019 00:00,44.7698037924,100,31.5933202611,100,45.8243142483,100,29.2720031413,100,39.4810421664,100,43.5681251152,100,,
31.10.2019 01:00,38.7568038687,100,30.8929317464,100,39.9245893191,100,31.3327828279,100,32.7398774819,100,32.8472536625,100,,
31.10.2019 02:00,39.4750721475,100,27.1456521439,100,32.6251944386,100,33.1637255136,100,18.1035742951,100,31.6012894215,100,,
31.10.2019 03:00,38.2170602084,100,26.2563873128,100,29.6755760394,100,33.4558977999,100,18.4871572923,100,25.923635392,100,,
31.10.2019 04:00,38.7046738069,100,29.9841556682,100,30.621367846,100,30.6845963937,100,12.6770906259,100,29.115769465,100,,
31.10.2019 05:00,38.3236338021,100,26.9022891294,100,32.9117153426,100,29.2707195482,100,13.6566969063,100,23.6414107343,100,,
31.10.2019 06:00,48.6346192384,100,32.1797556775,100,45.1014245617,100,27.5563337246,100,24.8821034519,100,27.8506304974,100,,
31.10.2019 07:00,78.0650482522,100,37.5089589803,100,,0,31.7183863055,100,28.884434757,100,53.8203388389,100,,
31.10.2019 08:00,85.4859485606,100,60.3057866992,100,95.8209089906,100,40.8022016278,100,,0,71.1098643658,100,,
31.10.2019 09:00,89.5320883609,100,50.9974112116,100,103.4536427876,100,66.2707063087,100,52.9763930402,100,,0,,
31.10.2019 10:00,74.6548287211,100,56.3487302596,100,106.8692852548,100,69.6275431561,100,49.0070970664,100,71.3724483278,100,,
31.10.2019 11:00,84.2606488902,100,66.9557071218,100,106.0688664324,100,65.769656383,100,43.308688346,100,71.6926713861,100,,
31.10.2019 12:00,88.4975582184,100,90.7385608274,100,70.1202576837,100,70.125562213,100,54.4799630161,100,83.1502671773,100,,
31.10.2019 13:00,60.7533825439,100,96.8598120159,100,78.4222212577,100,71.1185283465,100,88.6602567608,100,76.6395323029,100,,
31.10.2019 14:00,59.9046607813,100,92.2050353704,100,81.8034997893,100,74.0618599965,100,83.6794883605,100,74.1252760715,100,,
31.10.2019 15:00,72.4418810491,100,84.4635261273,100,78.8880659936,100,75.7033668493,100,87.334040249,100,66.9000769036,100,,
31.10.2019 16:00,63.8612653927,100,82.5088521437,100,102.6056894655,100,64.434322686,100,93.3188934158,100,77.9385834623,100,,
31.10.2019 17:00,93.6596045734,100,67.2594354507,100,110.0765180697,100,68.4219471485,100,69.035809336,100,64.7918998253,100,,
31.10.2019 18:00,125.848292372,100,59.5257147084,100,115.5452947283,100,66.5740410496,100,80.8621948105,100,66.3221157459,100,,
31.10.2019 19:00,124.2915097237,100,57.8149704118,100,100.8923627499,100,60.5629383591,100,65.4744230273,100,67.0189762247,100,,
31.10.2019 20:00,84.1642067276,100,47.8893254337,100,95.1888978332,100,54.2220136483,100,53.0276559008,100,59.3793463403,100,,
31.10.2019 21:00,67.7506702909,100,39.5315656204,100,78.5180704247,100,47.8479520086,100,46.2692890834,100,56.5232307648,100,,
31.10.2019 22:00,51.3208012228,100,35.3441079479,100,65.9102770936,100,40.919677753,100,39.0870295293,100,36.1636219195,100,,
31.10.2019 23:00,48.7379823511,100,30.947303234,100,62.8815214528,100,32.3989647056,100,30.7115816256,100,34.5966591479,100,,
01.11.2019 00:00,39.8222502947,100,27.0052112698,100,48.6756478974,100,30.4093817133,100,27.4822571831,100,26.8334658567,100,,
01.11.2019 01:00,31.3678886262,100,26.3479435886,100,41.8074640262,100,22.0222894919,100,26.2285624519,100,18.1609818676,100,,
01.11.2019 02:00,27.753762868,100,19.9785962728,100,33.8064180491,100,16.8986439404,100,25.1711400205,100,29.3087452896,100,,
01.11.2019 03:00,25.9110602756,100,14.4998379836,100,27.3662344984,100,10.6134147424,100,17.3984060049,100,23.1395617631,100,,
01.11.2019 04:00,22.9325757374,100,12.5254377293,100,27.3601609878,100,12.80240258,100,15.591713758,100,26.1298319112,100,,
01.11.2019 05:00,28.6835530631,100,10.3335054366,100,27.5719793638,100,14.5870406677,100,16.1625386776,100,32.3686024887,100,,
01.11.2019 06:00,46.1638275944,100,15.1790072522,100,39.5092413635,100,19.447659117,100,22.2835952838,100,30.0496561942,100,,
01.11.2019 07:00,32.8285187486,100,18.5019494133,100,70.8537875548,100,23.8021198389,100,47.7794108683,100,34.3964348488,100,,
01.11.2019 08:00,42.2651520039,100,31.6962992736,100,84.1112041408,100,35.7131675928,100,26.9420877037,100,49.3017358085,100,,
01.11.2019 09:00,50.1267867257,100,35.9129298246,100,84.244186521,100,50.4330010952,100,71.6171133382,100,46.094971325,100,,
01.11.2019 10:00,36.3244144566,100,56.7341903417,100,67.2939873001,100,53.2908348649,100,56.0275364069,100,51.8526002842,100,,
01.11.2019 11:00,36.0287338695,100,44.5117874037,100,28.719314262,100,38.9958127724,100,86.311620904,100,44.5329798164,100,,
01.11.2019 12:00,36.3222190274,100,32.585984526,100,18.6298278994,100,34.4030186281,100,75.8987190558,100,38.4433065759,100,,
01.11.2019 13:00,33.6992692951,100,36.5481317671,100,49.0936665443,100,25.1709689573,100,75.7273656198,100,44.2981740507,100,,
01.11.2019 14:00,36.4558522066,100,42.7296591831,100,38.1572811297,100,38.1435580037,100,80.2412022223,100,44.9908915164,100,,
01.11.2019 15:00,51.1329903898,100,48.9095646749,100,42.4714976113,100,38.6231849145,100,83.8990285737,100,42.1537616724,100,,
01.11.2019 16:00,51.1401680935,100,48.2322383861,100,63.4898211554,100,47.0142201818,100,73.9281841798,100,42.7242475638,100,,
01.11.2019 17:00,57.8356183311,100,39.8393325194,100,70.6587868755,100,44.6730790345,100,72.0538910913,100,43.7696028574,100,,
01.11.2019 18:00,50.2687220711,100,39.1990092781,100,75.8985255733,100,44.5818129117,100,79.771663631,100,47.4407778123,100,,
01.11.2019 19:00,40.6507897763,100,39.6387491865,100,69.5204002548,100,40.543024654,100,61.9098642925,100,43.1060059905,100,,
01.11.2019 20:00,34.5860397318,100,38.1729929086,100,69.7535667433,100,41.0374982579,100,67.8544871328,100,36.9457429827,100,,
01.11.2019 21:00,36.7554549791,100,35.7444509316,100,55.2830737669,100,33.2000750222,100,59.9199013904,100,48.5892627205,100,,
01.11.2019 22:00,31.1634160596,100,37.0669753038,100,53.6569035749,100,31.7022926354,100,53.0083891096,100,25.5241679806,100,,
01.11.2019 23:00,27.5181625736,100,33.5348498168,100,44.768138896,100,20.6711444907,100,43.7709203456,100,35.6470556689,100,,
02.11.2019 00:00,24.5292533851,100,30.1805930967,100,33.5728331703,100,22.3836234522,100,37.7423358667,100,26.0277858748,100,,
02.11.2019 01:00,21.7492065699,100,29.9729155552,100,25.2885538073,100,16.1047054801,100,32.1734745581,100,20.7515485259,100,,
02.11.2019 02:00,16.3324409432,100,20.3110679883,100,19.0757326793,100,12.976823476,100,29.9643710268,100,11.6143974123,100,,
02.11.2019 03:00,10.9157886185,100,15.0535933069,100,18.1450359206,100,7.1187018299,100,19.3831038212,100,9.0741202239,100,,
02.11.2019 04:00,10.9186375224,100,14.1737270981,100,12.6139763089,100,6.4279458893,100,12.9413531217,100,8.8014138914,100,,
02.11.2019 05:00,8.0976118386,100,9.3561178865,100,7.0856578133,100,5.6792924255,100,11.5400047141,100,3.8477983212,100,,
02.11.2019 06:00,8.9668753262,100,8.2609525616,100,7.5417963756,100,5.9297200553,100,9.7224517527,100,3.3651149471,100,,
02.11.2019 07:00,9.614794828,100,12.6590229693,100,15.3769289741,100,6.0592240041,100,20.348789961,100,2.8647501784,100,,
02.11.2019 08:00,19.1295528173,100,22.3167452833,100,36.3204447218,100,8.7236301324,100,13.7236183925,100,8.6415672117,100,,
02.11.2019 09:00,20.1903333069,100,26.7240234724,100,42.987057884,100,15.9741252449,100,26.150703598,100,3.5102363503,100,,
02.11.2019 10:00,27.0915840555,100,27.173431898,100,37.2374444841,100,11.5299588278,100,35.5568437803,100,2.6921964787,100,,
02.11.2019 11:00,23.1718689522,100,33.5481686094,100,45.9649125719,100,14.3814214065,100,39.3733928842,100,3.1770647125,100,,
02.11.2019 12:00,24.6830434315,100,37.7501780811,100,49.1697923119,100,17.7010669076,100,53.5777145427,100,8.1863508292,100,,
02.11.2019 13:00,26.6283903957,100,41.0270371039,100,46.4025003289,100,15.8093305577,100,61.762689719,100,5.6399835699,100,,
02.11.2019 14:00,30.5181849486,100,30.720509468,100,42.2673360939,100,13.9324946973,100,42.3562392603,100,4.3765946636,100,,
02.11.2019 15:00,25.1334164276,100,35.3508023388,100,39.2824224834,100,14.785095654,100,56.4160136197,100,4.5664143462,100,,
02.11.2019 16:00,34.4387049756,100,37.9887237099,100,39.5043163389,100,17.5881067462,100,44.6079776878,100,4.6120296505,100,,
02.11.2019 17:00,33.1191661488,100,31.385500051,100,50.7813062615,100,18.1032688446,100,47.0181204053,100,5.3878794294,100,,
02.11.2019 18:00,29.2623593263,100,25.8831710959,100,41.3697825233,100,13.8153846089,100,47.0096237456,100,3.7929526775,100,,
02.11.2019 19:00,14.1746518991,100,26.7616938857,100,34.0047092527,100,15.0841907259,100,50.2495922874,100,5.2578949479,100,,
02.11.2019 20:00,13.7591078478,100,26.3230821667,100,31.0020382537,100,11.8472197887,100,44.4102905434,100,3.8524745546,100,,
02.11.2019 21:00,13.7245087927,100,18.8676444531,100,20.4170432395,100,9.2292550919,100,41.5992732327,100,4.8466702459,100,,
02.11.2019 22:00,18.314054867,100,17.5660412384,100,28.4767194751,100,7.2577506203,100,30.7860616687,100,3.7367233521,100,,
02.11.2019 23:00,9.4287261873,100,25.0193260548,100,41.8162019285,100,6.0693089106,100,25.3409954762,100,2.2988024938,100,,
03.11.2019 00:00,10.0786778037,100,36.8835175837,100,45.4974715586,100,10.0318044516,100,7.8576396324,100,1.8715575636,100,,
03.11.2019 01:00,8.56456296,100,34.0248983432,100,46.400108073,100,17.6343591077,100,6.8474568233,100,2.4278742139,100,,
03.11.2019 02:00,8.5708710006,100,32.5043907532,100,42.2716669194,100,5.7653430363,100,3.4283838043,100,1.3977304886,100,,
03.11.2019 03:00,4.8787603987,100,30.5189899981,100,21.1098561454,100,3.3521643727,100,3.2238506713,100,1.2362759909,100,,
03.11.2019 04:00,4.4467694466,100,24.5905376826,100,28.4828445635,100,3.4330925413,100,1.6122972152,100,1.2062737493,100,,
03.11.2019 05:00,6.1843617937,100,26.1418355221,100,23.6468941025,100,4.0119459324,100,2.0101211748,100,1.0481179927,100,,
03.11.2019 06:00,5.1001872078,100,14.9564287766,100,14.887592103,100,2.4765409268,100,2.0065516412,100,0.6942125718,100,,
03.11.2019 07:00,6.8399004048,100,9.6993442536,100,9.3479296437,100,3.7341864892,100,2.8070534053,100,0.8875013821,100,,
03.11.2019 08:00,7.0584559263,100,7.514590362,100,5.659731471,100,4.5732606866,100,5.0183921831,100,0.6870394968,100,,
03.11.2019 09:00,9.6677780189,100,10.5920884959,100,6.8089804012,100,3.9022360872,100,6.6255466094,100,0.8142495554,100,,
03.11.2019 10:00,7.4925152074,100,10.3790621178,100,7.9547544123,100,4.3390479902,100,15.2635146016,100,1.1362134936,100,,
03.11.2019 11:00,11.6188474689,100,11.911723138,100,15.321174945,100,6.5173126749,100,20.4867029076,100,1.2700543167,100,,
03.11.2019 12:00,6.6252804424,100,14.9989585635,100,21.0694145567,100,10.4740934838,100,26.3133024463,100,1.0861058744,100,,
03.11.2019 13:00,8.5745642272,100,24.4356695226,100,33.0431579646,100,8.4025524346,100,32.5459243133,100,1.5157989377,100,,
03.11.2019 14:00,10.313368409,100,28.3920508668,100,31.6561823044,100,10.3649689937,100,37.1427675897,100,1.3932152612,100,,
03.11.2019 15:00,11.1886234691,100,24.4375456525,100,28.1947998639,100,10.0055987081,100,34.3409409325,100,1.6609297489,100,,
03.11.2019 16:00,12.9325596544,100,24.6767296727,100,35.8039550554,100,13.4326227494,100,48.8071484091,100,2.0304127299,100,,
03.11.2019 17:00,12.4967731721,100,33.0002949154,100,33.4953361844,100,8.6171702942,100,48.6049733246,100,2.4465822621,100,,
03.11.2019 18:00,11.6377108478,100,23.8004262362,100,28.428715182,100,7.2933921257,100,44.4159871634,100,2.6591750028,100,,
03.11.2019 19:00,12.074172774,100,17.6630306496,100,28.6554132826,100,6.5455783754,100,42.7887323514,100,2.3638577328,100,,
03.11.2019 20:00,9.4666940289,100,15.4689527976,100,22.4423505207,100,5.6936114506,100,40.7819530545,100,2.2299170481,100,,
03.11.2019 21:00,7.5080432739,100,15.9135239098,100,20.603029211,100,5.0101065857,100,30.7313770057,100,1.71183817,100,,
03.11.2019 22:00,6.8652750112,100,12.1903442865,100,15.769211346,100,4.6257623932,100,24.6992206479,100,1.3651245003,100,,
03.11.2019 23:00,5.3440290352,100,10.2182149601,100,6.7871073081,100,5.4231638466,100,17.6582497912,100,1.1751837982,100,,
04.11.2019 00:00,4.2589100212,100,9.3477520993,100,7.4796119246,100,4.5954905843,100,11.8128537763,100,0.7865346167,100,,
04.11.2019 01:00,4.6960152517,100,5.8432114847,100,2.8699077247,100,2.748601675,100,7.5873610092,100,0.5757118781,100,,
04.11.2019 02:00,3.609568813,100,3.2216800255,100,1.7180661072,100,1.6790416702,100,4.7629492954,100,0.3633965017,100,,
04.11.2019 03:00,2.5226495776,100,2.7871311769,100,1.7162378976,100,1.4702419891,100,4.156095678,100,0.3003506897,100,,
04.11.2019 04:00,4.4821931089,100,3.8885365105,100,1.4846748315,100,1.1826192051,100,3.9520613599,100,0.2750780683,100,,
04.11.2019 05:00,8.6154255611,100,4.5515737814,100,3.0909718738,100,1.5929999871,100,8.3758815823,100,0.340096002,100,,
04.11.2019 06:00,22.7456007796,100,9.6035612822,100,12.5251906441,100,2.0648553007,100,19.8486775174,100,1.2460443992,100,,
04.11.2019 07:00,67.4797477565,100,23.2050412674,100,48.3814141501,100,9.7309079405,100,50.3589108215,100,2.4111801478,100,,
04.11.2019 08:00,61.6487521629,100,39.2333488818,100,54.808134817,100,15.4956643307,100,36.0956290652,100,3.5685070934,100,,
04.11.2019 09:00,48.3772788375,100,56.801975837,100,52.7316410585,100,21.6996304785,100,48.5534950422,100,1.8124336907,100,,
04.11.2019 10:00,41.6567765738,100,38.1525899869,100,51.3477919809,100,15.593315998,100,42.9222410112,100,2.5696205639,100,,
04.11.2019 11:00,53.6266868179,100,28.9270179936,100,43.7660489357,100,14.0637183421,100,41.6834824629,100,2.4400778897,100,,
04.11.2019 12:00,37.5335812053,100,29.1540071101,100,33.4138243966,100,15.7179034344,100,44.9144645425,100,2.82054514,100,,
04.11.2019 13:00,41.9012534451,100,35.2969201887,100,39.1812775314,100,12.9164822757,100,53.9440081524,100,2.9558130511,100,,
04.11.2019 14:00,55.1804424189,100,39.8992835017,100,34.0906467859,100,13.8731315516,100,50.5218264093,100,1.9852929504,100,,
04.11.2019 15:00,43.439551498,100,34.4346310807,100,41.9406952192,100,14.8034303478,100,55.7254225861,100,1.4330188417,100,,
04.11.2019 16:00,36.4685404218,100,70.3691859581,100,46.5373809137,100,15.9410814756,100,60.5876333785,100,3.7177643785,100,,
04.11.2019 17:00,49.9909735129,100,40.1657631912,100,41.4571789972,100,18.3347006002,100,61.7754303287,100,2.1229333781,100,,
04.11.2019 18:00,34.0967515381,100,44.303225301,100,45.1646386285,100,13.0791961007,100,68.6016908831,100,2.2904685992,100,,
04.11.2019 19:00,40.6507757977,100,31.153761202,100,31.1384324918,100,9.6181542102,100,53.3970719518,100,2.3642103844,100,,
04.11.2019 20:00,36.0823074951,100,24.1318195468,100,32.5276112997,100,8.1710212683,100,49.582277034,100,2.5193332911,100,,
04.11.2019 21:00,31.7322008627,100,25.2466399762,100,24.7007593121,100,5.9203690133,100,34.4792458407,100,1.8420244579,100,,
04.11.2019 22:00,15.1836305021,100,13.6218868326,100,18.9429379142,100,7.8116656739,100,26.637488922,100,1.2230362569,100,,
04.11.2019 23:00,12.3538900758,100,30.7473511564,100,14.3486862636,100,6.9747737785,100,22.8216370593,100,0.9595723851,100,,
05.11.2019 00:00,7.7811042411,100,18.2350987778,100,14.1178695094,100,4.1307699532,100,12.9505833149,100,0.4873111597,100,,
05.11.2019 01:00,8.8722948342,100,14.0838537422,100,11.5822250821,100,2.4806533808,100,10.7394520676,100,0.4366814007,100,,
05.11.2019 02:00,6.2587583153,100,3.9997549882,100,10.659025254,100,1.7205820233,100,6.7089067592,100,0.2245950795,100,,
05.11.2019 03:00,5.1707582552,100,7.5078583849,100,9.9676603025,100,1.6109525684,100,4.0811598919,100,0.3272309706,100,,
05.11.2019 04:00,5.6082548065,100,7.5099492311,100,10.2022477507,100,2.0135285478,100,5.4910807277,100,0.2337766035,100,,
05.11.2019 05:00,7.1358725811,100,7.2993119588,100,16.8748765676,100,3.3920936474,100,10.7221765552,100,0.3047993053,100,,
05.11.2019 06:00,30.685175112,100,23.9654899244,100,38.5025479381,100,4.9566708102,100,24.5994463233,100,0.4440711815,100,,
05.11.2019 07:00,77.3607771455,100,32.0727398033,100,72.6674436504,100,15.2009427224,100,57.9299036445,100,2.2843028697,100,,
05.11.2019 08:00,66.4699111214,100,50.3100282274,100,76.1183046706,100,20.6669645231,100,63.5076754987,100,2.23906397,100,,
05.11.2019 09:00,78.4819743056,100,50.6001891503,100,64.6191952826,100,21.1894270575,100,63.4728034134,100,3.3193641518,100,,
05.11.2019 10:00,68.234153887,100,57.5996935981,100,65.0895032438,100,16.7591728111,100,64.9303616747,100,8.4822531786,100,,
05.11.2019 11:00,51.2261902425,100,43.7588130972,100,56.1207209385,100,17.7863394854,100,42.8341787988,100,5.5855788267,100,,
05.11.2019 12:00,34.2178325389,100,39.8024824534,100,52.6818155582,100,17.0838223866,100,59.6601352975,100,5.0438171796,100,,
05.11.2019 13:00,36.1938024755,100,34.9746562674,100,48.3193398243,100,15.8319072835,100,48.2521925132,100,3.9373427431,100,,
05.11.2019 14:00,50.8185568772,100,48.8718861872,100,50.1405438468,100,17.5158612489,100,50.6804885556,100,8.4100104931,100,,
05.11.2019 15:00,52.804158362,100,43.3584463134,100,53.1089475195,100,19.1036935333,100,47.0399179138,100,8.6704772515,100,,
05.11.2019 16:00,50.6211455104,100,51.0497619659,100,72.8274015963,100,27.1214690131,100,48.2393897825,100,8.3476945232,100,,
05.11.2019 17:00,48.6539807881,100,43.5672292899,100,61.8081905936,100,31.2893439651,100,39.8313071352,100,8.8593319276,100,,
05.11.2019 18:00,44.5073570143,100,41.3660005773,100,55.1489141041,100,31.1205936747,100,52.898997388,100,8.7809142585,100,,
05.11.2019 19:00,54.7889604958,100,45.0947591702,100,48.5589533329,100,21.4209453234,100,58.5247353966,100,11.6020180581,100,,
05.11.2019 20:00,39.4926043327,100,32.7941427598,100,43.9592007263,100,19.5845805994,100,53.5196916453,100,23.01314012,100,,
05.11.2019 21:00,42.3294684605,100,28.6422593854,100,35.9318559902,100,17.0825346533,100,35.2281927807,100,36.5539808106,100,,
05.11.2019 22:00,31.8411239124,100,27.109952928,100,30.417877583,100,15.1866531087,100,31.4082977234,100,13.1791334564,100,,
05.11.2019 23:00,21.36342552,100,28.4263194019,100,20.2941040362,100,9.3432915335,100,28.2040491674,100,5.3620461752,100,,
06.11.2019 00:00,15.0298764561,100,18.5688114778,100,17.5304628649,100,6.3651088493,100,19.7450603557,100,3.2568989237,100,,
06.11.2019 01:00,7.6058680503,100,13.541253257,100,12.2371223332,100,5.1389064991,100,14.7021679774,100,2.2634563263,100,,
06.11.2019 02:00,9.3597361615,100,10.4687761834,100,6.7160619714,100,3.8904394086,100,11.2739337185,100,2.3250481095,100,,
06.11.2019 03:00,8.9241145242,100,10.9158132123,100,4.4136126308,100,3.6169284714,100,8.0508150008,100,1.0836944014,100,,
06.11.2019 04:00,10.4559753719,100,8.07766139,100,5.5622225723,100,3.1586691593,100,7.2363241781,100,1.3761490578,100,,
06.11.2019 05:00,10.6783268575,100,6.3269303882,100,17.5309448499,100,4.2492091656,100,11.8721589426,100,3.2178592705,100,,
06.11.2019 06:00,26.2124145869,100,16.6308644794,100,38.8813649633,100,6.3860032597,100,24.3303514378,100,4.7941553763,100,,
06.11.2019 07:00,53.8735820258,100,35.2702306565,100,72.5666008572,100,16.5975518252,100,45.1841550221,100,23.1899095609,100,,
06.11.2019 08:00,61.0646544882,100,54.4200507653,100,87.8803888034,100,24.1082707622,100,64.212754899,100,5.0954706806,100,,
06.11.2019 09:00,56.7146720437,100,57.6836145635,100,74.8136793279,100,,0,58.6182259886,100,13.2023050337,100,,
06.11.2019 10:00,51.2420121422,100,,0,77.3141064045,100,,0,74.0518328159,100,6.4704130599,100,,
06.11.2019 11:00,40.0886919342,100,,0,55.5689350888,100,26.6277281251,100,62.8179216015,100,4.7630399891,100,,
06.11.2019 12:00,46.0153694921,100,54.8621238676,100,49.3782629413,100,23.7290407194,100,67.8248735263,100,9.6033646935,100,,
06.11.2019 13:00,52.4160294259,100,41.4439492877,100,48.9299664538,100,24.8319863165,100,65.4591684882,100,5.4764634992,100,,
06.11.2019 14:00,52.1474141306,100,37.3056206522,100,49.8332238599,100,19.7403579841,100,36.3554009661,100,3.1884719599,100,,
06.11.2019 15:00,45.589119847,100,53.7170276429,100,65.937008353,100,29.8229025114,100,47.7757004135,100,4.6420153021,100,,
06.11.2019 16:00,67.5068362488,100,41.1975338239,100,62.650343387,100,24.2016376639,100,28.1228366741,100,16.2438426359,100,,
